Bandit,Reward,Algorithm
3,3.912815983643244,EpsilonGreedy
3,2.8510130396651885,EpsilonGreedy
3,1.495175211297572,EpsilonGreedy
3,4.932082263566018,EpsilonGreedy
3,4.8910771652476335,EpsilonGreedy
3,3.6619386306722266,EpsilonGreedy
3,3.4091000458894767,EpsilonGreedy
3,3.007611473110095,EpsilonGreedy
3,2.9735267375685304,EpsilonGreedy
3,3.293710787789776,EpsilonGreedy
3,3.226194967874507,EpsilonGreedy
3,3.6405204654066337,EpsilonGreedy
3,4.6521902011176754,EpsilonGreedy
3,4.908248736606714,EpsilonGreedy
3,3.9453859287622737,EpsilonGreedy
3,5.53436839645617,EpsilonGreedy
3,3.8583813008074834,EpsilonGreedy
3,3.4527364918475114,EpsilonGreedy
3,4.387255583632148,EpsilonGreedy
3,4.620299589051226,EpsilonGreedy
3,4.785664017669442,EpsilonGreedy
3,3.715780093228736,EpsilonGreedy
3,4.036845186315156,EpsilonGreedy
3,2.7803981250912866,EpsilonGreedy
3,4.106631066070734,EpsilonGreedy
3,3.044092791566252,EpsilonGreedy
3,2.9812123270522095,EpsilonGreedy
3,5.786082896193716,EpsilonGreedy
3,3.2136835281511,EpsilonGreedy
3,4.160829418370393,EpsilonGreedy
3,4.921740007302861,EpsilonGreedy
3,4.681839218135503,EpsilonGreedy
3,4.320186246463157,EpsilonGreedy
3,3.1498482697738464,EpsilonGreedy
3,4.0260087616104006,EpsilonGreedy
3,4.791808132189832,EpsilonGreedy
3,2.7727876806690746,EpsilonGreedy
3,5.650029601508063,EpsilonGreedy
3,4.892717020480862,EpsilonGreedy
3,4.5208765014794645,EpsilonGreedy
3,2.9536751286125726,EpsilonGreedy
3,4.457672485523037,EpsilonGreedy
3,5.288171517393328,EpsilonGreedy
3,3.18502819895646,EpsilonGreedy
3,3.34768213947124,EpsilonGreedy
3,2.5883434507710663,EpsilonGreedy
3,3.346292947146967,EpsilonGreedy
3,5.186176670808518,EpsilonGreedy
3,4.330027014428449,EpsilonGreedy
3,2.3300568662803958,EpsilonGreedy
3,4.384447946412403,EpsilonGreedy
3,3.9199718317580934,EpsilonGreedy
3,5.736218929895586,EpsilonGreedy
3,3.0670469669693325,EpsilonGreedy
3,4.463424686610081,EpsilonGreedy
3,4.917706175065944,EpsilonGreedy
3,4.246171542331292,EpsilonGreedy
3,4.856477810416407,EpsilonGreedy
3,3.90344013794351,EpsilonGreedy
3,3.1959283019883933,EpsilonGreedy
3,4.96612442771687,EpsilonGreedy
3,2.7148806444901075,EpsilonGreedy
3,3.9521232534950372,EpsilonGreedy
3,4.4980811557692,EpsilonGreedy
3,4.043076441671754,EpsilonGreedy
3,3.1045980560628568,EpsilonGreedy
3,3.728378680667885,EpsilonGreedy
3,4.664947163785329,EpsilonGreedy
3,3.8045048434382998,EpsilonGreedy
3,4.196765112420951,EpsilonGreedy
3,4.836317995386888,EpsilonGreedy
3,5.084958761133809,EpsilonGreedy
3,5.091087232237669,EpsilonGreedy
3,5.210445599939826,EpsilonGreedy
3,4.660002429241511,EpsilonGreedy
3,4.908076103181768,EpsilonGreedy
3,4.046387553075084,EpsilonGreedy
3,6.54551231573804,EpsilonGreedy
3,3.70330903092152,EpsilonGreedy
3,3.6957577609378314,EpsilonGreedy
3,3.5698078309005625,EpsilonGreedy
3,4.566409281205451,EpsilonGreedy
3,4.837083297488933,EpsilonGreedy
3,5.27531495713602,EpsilonGreedy
3,3.3286120406654134,EpsilonGreedy
3,3.4636924709318784,EpsilonGreedy
3,4.329620060203854,EpsilonGreedy
3,5.771825354422536,EpsilonGreedy
3,3.407617866937879,EpsilonGreedy
3,4.5671663067262855,EpsilonGreedy
3,1.9415995327351134,EpsilonGreedy
3,3.146181527114803,EpsilonGreedy
3,2.298554316018376,EpsilonGreedy
3,3.056193388897108,EpsilonGreedy
3,4.0234965354295165,EpsilonGreedy
3,3.739977960714295,EpsilonGreedy
3,4.4795828442481005,EpsilonGreedy
3,4.153563665052476,EpsilonGreedy
3,4.482989227413009,EpsilonGreedy
3,2.906635870410418,EpsilonGreedy
3,2.70193073683557,EpsilonGreedy
3,3.8768327456837146,EpsilonGreedy
3,5.112375302017714,EpsilonGreedy
3,4.400596053270664,EpsilonGreedy
3,4.114547703768702,EpsilonGreedy
3,3.6180785863888443,EpsilonGreedy
3,5.211577020987876,EpsilonGreedy
3,4.111589905479782,EpsilonGreedy
3,5.397704580420741,EpsilonGreedy
3,2.5808341275979365,EpsilonGreedy
3,2.9232360129656607,EpsilonGreedy
3,4.675818869220529,EpsilonGreedy
3,2.2597316510221965,EpsilonGreedy
3,3.1770895268956796,EpsilonGreedy
3,3.264862623366591,EpsilonGreedy
3,3.9222836827710057,EpsilonGreedy
3,2.0507497882553034,EpsilonGreedy
3,4.769313767229395,EpsilonGreedy
3,2.4753921622186237,EpsilonGreedy
3,6.187049974929489,EpsilonGreedy
3,3.517201488060667,EpsilonGreedy
3,3.8501319695438445,EpsilonGreedy
3,4.188235394331206,EpsilonGreedy
3,4.933592243242454,EpsilonGreedy
3,6.475803256508122,EpsilonGreedy
3,4.6229464459703395,EpsilonGreedy
3,5.083831005516071,EpsilonGreedy
3,4.00367576351177,EpsilonGreedy
3,2.94533294893097,EpsilonGreedy
3,2.7624275230745594,EpsilonGreedy
3,2.2317354875376796,EpsilonGreedy
3,3.7017910970260264,EpsilonGreedy
3,2.513600928443206,EpsilonGreedy
3,3.464957942459546,EpsilonGreedy
3,4.614899092543759,EpsilonGreedy
3,3.6603167550946947,EpsilonGreedy
3,4.008237464897516,EpsilonGreedy
3,5.053502988269015,EpsilonGreedy
3,3.8962766920927687,EpsilonGreedy
3,3.595767818067505,EpsilonGreedy
3,3.569830970240251,EpsilonGreedy
3,3.41076215999603,EpsilonGreedy
3,3.7638446289602716,EpsilonGreedy
3,5.037395775006908,EpsilonGreedy
3,4.116419832501066,EpsilonGreedy
3,4.224739545247284,EpsilonGreedy
3,2.7418101226967813,EpsilonGreedy
3,1.5243339891410028,EpsilonGreedy
3,4.48648707927896,EpsilonGreedy
3,2.9179563766002423,EpsilonGreedy
3,4.309779559499431,EpsilonGreedy
3,4.340599698437657,EpsilonGreedy
3,4.097274698880054,EpsilonGreedy
3,3.8140319192883707,EpsilonGreedy
3,5.377311926772513,EpsilonGreedy
3,2.8924132098669144,EpsilonGreedy
3,3.048265232758918,EpsilonGreedy
3,4.046250411804986,EpsilonGreedy
3,4.4273104639373795,EpsilonGreedy
3,4.839782988105077,EpsilonGreedy
3,2.5544221808880083,EpsilonGreedy
3,4.25021339851496,EpsilonGreedy
3,5.3876838344221145,EpsilonGreedy
3,5.26227945531404,EpsilonGreedy
3,4.221689762575548,EpsilonGreedy
3,3.6814697717527003,EpsilonGreedy
3,3.5067887972747984,EpsilonGreedy
3,3.390815618554459,EpsilonGreedy
3,3.8520626484936518,EpsilonGreedy
3,4.134551264942084,EpsilonGreedy
3,2.6660460660297396,EpsilonGreedy
3,3.5342734707342505,EpsilonGreedy
3,4.2722375734600755,EpsilonGreedy
3,3.6723564580402988,EpsilonGreedy
3,2.673399580322483,EpsilonGreedy
3,3.607244275609575,EpsilonGreedy
3,5.164601154165954,EpsilonGreedy
3,4.204991108342573,EpsilonGreedy
3,2.390259526343675,EpsilonGreedy
3,3.9715067633127994,EpsilonGreedy
3,3.209474015245203,EpsilonGreedy
3,4.745980676329308,EpsilonGreedy
3,3.5171177177096697,EpsilonGreedy
3,4.381364703295962,EpsilonGreedy
3,3.704036197809102,EpsilonGreedy
3,5.606914289695032,EpsilonGreedy
3,3.3848806378160115,EpsilonGreedy
3,4.109933398499678,EpsilonGreedy
3,4.434736183308087,EpsilonGreedy
3,3.9550621035193165,EpsilonGreedy
3,3.6499124055330996,EpsilonGreedy
3,3.1325938154917052,EpsilonGreedy
3,3.5023696923113086,EpsilonGreedy
3,3.351129531956484,EpsilonGreedy
3,4.933845521846839,EpsilonGreedy
3,2.2038309045201308,EpsilonGreedy
3,3.606144768495222,EpsilonGreedy
3,3.3620281867110373,EpsilonGreedy
3,2.266867086510469,EpsilonGreedy
3,5.551759679426588,EpsilonGreedy
3,2.4124050355526587,EpsilonGreedy
3,4.209101138067571,EpsilonGreedy
3,2.831630601092646,EpsilonGreedy
3,6.377915545384499,EpsilonGreedy
3,2.952955464789535,EpsilonGreedy
3,3.8863856368757377,EpsilonGreedy
3,4.114461389546544,EpsilonGreedy
3,3.866726650904096,EpsilonGreedy
3,5.105349938817991,EpsilonGreedy
3,4.4763653871478555,EpsilonGreedy
3,3.22330952514,EpsilonGreedy
3,3.4343240913920146,EpsilonGreedy
3,4.074802501137213,EpsilonGreedy
3,4.519999160747468,EpsilonGreedy
3,5.187653303682433,EpsilonGreedy
3,3.143336406905145,EpsilonGreedy
3,4.4266719968707955,EpsilonGreedy
3,3.8742937028394056,EpsilonGreedy
3,3.34231987292512,EpsilonGreedy
3,4.482326149530504,EpsilonGreedy
3,3.7686915101659366,EpsilonGreedy
3,5.616871504009227,EpsilonGreedy
3,2.8940806554776604,EpsilonGreedy
3,2.362096796563927,EpsilonGreedy
3,2.7015140971718603,EpsilonGreedy
3,3.4549044199183685,EpsilonGreedy
3,4.178117549447031,EpsilonGreedy
3,5.216250153611208,EpsilonGreedy
3,3.110817740270713,EpsilonGreedy
3,5.870430173707201,EpsilonGreedy
3,3.102331560127997,EpsilonGreedy
3,3.54847671680522,EpsilonGreedy
3,4.287488332444071,EpsilonGreedy
3,2.8842879410618107,EpsilonGreedy
3,4.77395786979614,EpsilonGreedy
3,2.8400384659626132,EpsilonGreedy
3,2.589484757264672,EpsilonGreedy
3,5.688620510420096,EpsilonGreedy
3,2.0395907373306916,EpsilonGreedy
3,3.668400152815276,EpsilonGreedy
3,3.460091498221068,EpsilonGreedy
3,4.022236119450037,EpsilonGreedy
3,5.2276845352797165,EpsilonGreedy
3,4.066938266825673,EpsilonGreedy
3,3.068057044372485,EpsilonGreedy
3,5.2071994588712025,EpsilonGreedy
3,5.67334422568853,EpsilonGreedy
3,3.420510654058291,EpsilonGreedy
3,3.486464800236238,EpsilonGreedy
3,3.84821605302668,EpsilonGreedy
3,3.2735679970880955,EpsilonGreedy
3,5.475958802298814,EpsilonGreedy
3,4.661665256454768,EpsilonGreedy
3,2.9810415305422198,EpsilonGreedy
3,4.834558362943852,EpsilonGreedy
3,4.425659089781598,EpsilonGreedy
3,4.278615914826414,EpsilonGreedy
3,5.201514133863176,EpsilonGreedy
3,4.2511144976524005,EpsilonGreedy
3,5.017881661547727,EpsilonGreedy
3,4.931338857228068,EpsilonGreedy
3,3.99142026166839,EpsilonGreedy
3,3.4858372439357925,EpsilonGreedy
3,3.9308995220431364,EpsilonGreedy
3,2.9438049469283687,EpsilonGreedy
3,2.5078784738872257,EpsilonGreedy
3,5.728562197346733,EpsilonGreedy
3,3.2609552752295263,EpsilonGreedy
3,4.0167753240235475,EpsilonGreedy
3,2.9017006830380936,EpsilonGreedy
3,5.556986314007833,EpsilonGreedy
3,3.32379752148635,EpsilonGreedy
3,4.370702787213945,EpsilonGreedy
3,5.0342930389103895,EpsilonGreedy
3,4.207591565466638,EpsilonGreedy
3,6.031294121460242,EpsilonGreedy
3,4.9414924277345635,EpsilonGreedy
3,4.234967516388806,EpsilonGreedy
3,2.8809097123027074,EpsilonGreedy
3,4.70848031166107,EpsilonGreedy
3,5.077915273812049,EpsilonGreedy
3,3.3099850276707654,EpsilonGreedy
3,3.746746185602961,EpsilonGreedy
3,2.599286030070796,EpsilonGreedy
3,4.1793595320131525,EpsilonGreedy
3,6.0236003058955605,EpsilonGreedy
3,1.573173967921333,EpsilonGreedy
3,3.4131408824315512,EpsilonGreedy
3,4.359484040903592,EpsilonGreedy
3,4.886772786256986,EpsilonGreedy
3,2.1213799586482525,EpsilonGreedy
3,4.155305386903132,EpsilonGreedy
3,3.5032412398327386,EpsilonGreedy
3,5.78552420442087,EpsilonGreedy
3,3.9794599530121615,EpsilonGreedy
3,4.47865133757993,EpsilonGreedy
3,3.4760960215896697,EpsilonGreedy
3,3.655998243676956,EpsilonGreedy
3,3.249761781164661,EpsilonGreedy
3,3.8841340967440203,EpsilonGreedy
3,5.097679130476184,EpsilonGreedy
3,3.357594267245149,EpsilonGreedy
3,4.356996736717866,EpsilonGreedy
3,2.889550085383643,EpsilonGreedy
3,4.543388522320693,EpsilonGreedy
3,2.488522738643704,EpsilonGreedy
3,4.3993858611102725,EpsilonGreedy
3,3.583573024573355,EpsilonGreedy
3,3.31909408814409,EpsilonGreedy
3,3.3190251569049782,EpsilonGreedy
3,4.014634276395609,EpsilonGreedy
3,5.711376567671351,EpsilonGreedy
3,3.3932024212701317,EpsilonGreedy
3,3.6433061572474745,EpsilonGreedy
3,4.128480961853778,EpsilonGreedy
3,3.950095023783197,EpsilonGreedy
3,3.931797901566931,EpsilonGreedy
3,3.1857536291668023,EpsilonGreedy
3,3.36716973607455,EpsilonGreedy
3,5.911310794393083,EpsilonGreedy
3,2.6278455337464077,EpsilonGreedy
3,4.831174984127351,EpsilonGreedy
3,5.0633820475699345,EpsilonGreedy
3,3.2260859231648054,EpsilonGreedy
3,2.326925464857055,EpsilonGreedy
3,3.6456725915728576,EpsilonGreedy
3,4.676650584532055,EpsilonGreedy
3,6.1919367274274535,EpsilonGreedy
3,3.673446773900004,EpsilonGreedy
3,4.604343973066893,EpsilonGreedy
3,2.677716402490196,EpsilonGreedy
3,2.7620701121324194,EpsilonGreedy
3,1.005872424796609,EpsilonGreedy
3,2.750231432009615,EpsilonGreedy
3,3.3635246611488334,EpsilonGreedy
3,3.1314538948182085,EpsilonGreedy
3,4.229928842034467,EpsilonGreedy
3,4.858634653300932,EpsilonGreedy
3,2.951097871526252,EpsilonGreedy
3,4.230760346227666,EpsilonGreedy
3,2.363276739027259,EpsilonGreedy
3,2.8792722325817763,EpsilonGreedy
3,3.649292273391736,EpsilonGreedy
3,1.922979941665663,EpsilonGreedy
3,3.716515643055839,EpsilonGreedy
3,5.625278203938647,EpsilonGreedy
3,5.1775090727783,EpsilonGreedy
3,3.1139227122185806,EpsilonGreedy
3,4.3458788547935505,EpsilonGreedy
3,3.2290045836682415,EpsilonGreedy
3,4.014016886785717,EpsilonGreedy
3,2.6028651923944475,EpsilonGreedy
3,4.273595039198487,EpsilonGreedy
3,2.864186574307724,EpsilonGreedy
3,5.808155418862103,EpsilonGreedy
3,2.3867066398331573,EpsilonGreedy
3,3.549445455038815,EpsilonGreedy
3,3.846306881689861,EpsilonGreedy
3,1.565846895670953,EpsilonGreedy
3,4.954271671512545,EpsilonGreedy
3,5.101138954304014,EpsilonGreedy
3,5.571395736783172,EpsilonGreedy
3,4.101898317455103,EpsilonGreedy
3,4.400203588091858,EpsilonGreedy
3,5.3966773089054705,EpsilonGreedy
3,4.098546255578027,EpsilonGreedy
3,3.7531112508146,EpsilonGreedy
3,3.418192126262166,EpsilonGreedy
3,4.230205215089726,EpsilonGreedy
3,4.387375954216306,EpsilonGreedy
3,4.846418777288851,EpsilonGreedy
3,5.119736286256047,EpsilonGreedy
3,4.309640327991751,EpsilonGreedy
3,5.601213532345085,EpsilonGreedy
3,2.7836231279904133,EpsilonGreedy
3,4.0039551580718875,EpsilonGreedy
3,3.2207559768582374,EpsilonGreedy
3,2.2328503950384473,EpsilonGreedy
3,4.81986979704258,EpsilonGreedy
3,3.99930397173702,EpsilonGreedy
3,2.6591717930629484,EpsilonGreedy
3,2.5324896738122473,EpsilonGreedy
3,3.40120983611872,EpsilonGreedy
3,3.3211799877714925,EpsilonGreedy
3,3.012010467826957,EpsilonGreedy
3,3.170530084153074,EpsilonGreedy
3,4.711586117327212,EpsilonGreedy
3,3.6786624953411433,EpsilonGreedy
3,2.9262107976684946,EpsilonGreedy
3,6.9208815779434865,EpsilonGreedy
3,4.0888390862922215,EpsilonGreedy
3,3.30305147466355,EpsilonGreedy
3,4.578625000507396,EpsilonGreedy
3,6.512850263583429,EpsilonGreedy
3,4.016234278531195,EpsilonGreedy
3,3.3058910697827133,EpsilonGreedy
3,5.347564539199363,EpsilonGreedy
3,2.8518024601850565,EpsilonGreedy
3,3.9203575802931288,EpsilonGreedy
3,5.144602869778691,EpsilonGreedy
3,5.54230210712678,EpsilonGreedy
3,3.2351953176597337,EpsilonGreedy
3,4.69150199246398,EpsilonGreedy
3,2.3088194424682436,EpsilonGreedy
3,5.155817806193621,EpsilonGreedy
3,4.389727871068566,EpsilonGreedy
3,4.653765173287441,EpsilonGreedy
3,4.0767910586684835,EpsilonGreedy
3,3.329467374606902,EpsilonGreedy
3,2.536634182703997,EpsilonGreedy
3,3.6011268588621945,EpsilonGreedy
3,4.533074228444302,EpsilonGreedy
3,3.927539461757879,EpsilonGreedy
3,4.332979165000794,EpsilonGreedy
3,4.8308484334830615,EpsilonGreedy
3,4.422921177619143,EpsilonGreedy
3,2.8461434817708344,EpsilonGreedy
3,4.614376709321672,EpsilonGreedy
3,4.833327631937688,EpsilonGreedy
3,4.608134317375718,EpsilonGreedy
3,5.904675581923057,EpsilonGreedy
3,4.0953596303771,EpsilonGreedy
3,5.322425476852207,EpsilonGreedy
3,4.110021960018122,EpsilonGreedy
3,3.9253723400624767,EpsilonGreedy
3,5.845012577293257,EpsilonGreedy
3,4.929420027295525,EpsilonGreedy
3,3.415222235868688,EpsilonGreedy
3,4.543363793239856,EpsilonGreedy
3,5.002183346244895,EpsilonGreedy
3,2.489202929229763,EpsilonGreedy
3,4.265847075148217,EpsilonGreedy
3,3.858301733236863,EpsilonGreedy
3,4.818411875350079,EpsilonGreedy
3,5.579959013227214,EpsilonGreedy
3,3.9016998592473735,EpsilonGreedy
3,4.836253224367239,EpsilonGreedy
3,3.6789571086851343,EpsilonGreedy
3,3.708259757772743,EpsilonGreedy
3,2.2739411665441427,EpsilonGreedy
3,3.328467814800236,EpsilonGreedy
3,4.593420709063614,EpsilonGreedy
3,4.111554171807344,EpsilonGreedy
3,4.813534092058164,EpsilonGreedy
3,5.994875355756277,EpsilonGreedy
3,4.408011302068427,EpsilonGreedy
3,2.689872754405246,EpsilonGreedy
3,3.701133692630995,EpsilonGreedy
3,3.4289783586305873,EpsilonGreedy
3,4.72660181842849,EpsilonGreedy
3,3.8066436279350504,EpsilonGreedy
3,3.9356107023418216,EpsilonGreedy
3,2.8549045284704277,EpsilonGreedy
3,3.3194183900888707,EpsilonGreedy
3,4.580679306690921,EpsilonGreedy
3,4.328152409453494,EpsilonGreedy
3,5.354397698658539,EpsilonGreedy
3,4.631771218702289,EpsilonGreedy
3,5.835357166781095,EpsilonGreedy
3,4.565839174698689,EpsilonGreedy
3,3.617527227408672,EpsilonGreedy
3,5.228751128234418,EpsilonGreedy
3,3.461961377981246,EpsilonGreedy
3,2.3491709168526134,EpsilonGreedy
3,4.948038965796994,EpsilonGreedy
3,2.8711433186331794,EpsilonGreedy
3,3.4103859811840556,EpsilonGreedy
3,4.853986565265727,EpsilonGreedy
3,4.40554331365022,EpsilonGreedy
3,6.042231292586909,EpsilonGreedy
3,3.8736994848874438,EpsilonGreedy
3,4.409606862405342,EpsilonGreedy
3,3.0799606201250076,EpsilonGreedy
3,3.3451112357995965,EpsilonGreedy
3,5.38439058252648,EpsilonGreedy
3,6.047708364916906,EpsilonGreedy
3,3.365234252436929,EpsilonGreedy
3,3.8972290143650974,EpsilonGreedy
3,6.934923579082076,EpsilonGreedy
3,2.6087287977398406,EpsilonGreedy
3,3.078703798952734,EpsilonGreedy
3,2.6284053860903906,EpsilonGreedy
3,6.283778407719467,EpsilonGreedy
3,5.3406756509268005,EpsilonGreedy
3,4.399261710873808,EpsilonGreedy
3,2.582311864451804,EpsilonGreedy
3,4.854069069534568,EpsilonGreedy
3,5.901755232419816,EpsilonGreedy
3,6.032424894525503,EpsilonGreedy
3,3.8906085632665692,EpsilonGreedy
3,2.37886377574982,EpsilonGreedy
3,4.343973031775431,EpsilonGreedy
3,6.142898340098512,EpsilonGreedy
3,2.363802176669765,EpsilonGreedy
3,5.587660477961078,EpsilonGreedy
3,4.263998037440441,EpsilonGreedy
3,3.503381064428573,EpsilonGreedy
3,4.661146136000894,EpsilonGreedy
3,3.0248054091936876,EpsilonGreedy
3,5.042100148565573,EpsilonGreedy
3,3.220454662156535,EpsilonGreedy
3,3.039845197648384,EpsilonGreedy
3,5.022584686883905,EpsilonGreedy
3,3.1930648660108982,EpsilonGreedy
3,3.0371937823260566,EpsilonGreedy
3,5.29144688947923,EpsilonGreedy
3,3.845523214729156,EpsilonGreedy
3,3.055920371183291,EpsilonGreedy
3,4.701837906376868,EpsilonGreedy
3,4.688751373551048,EpsilonGreedy
3,5.417158170861921,EpsilonGreedy
3,5.600775333407964,EpsilonGreedy
3,3.458228158881092,EpsilonGreedy
3,5.379059505126493,EpsilonGreedy
3,3.6071113935319135,EpsilonGreedy
3,3.795025006557778,EpsilonGreedy
3,3.9311948201170135,EpsilonGreedy
3,4.842998328605691,EpsilonGreedy
3,2.3722478961960394,EpsilonGreedy
3,4.288106017437063,EpsilonGreedy
3,3.570675699210033,EpsilonGreedy
3,3.754372099519107,EpsilonGreedy
3,5.676381810303306,EpsilonGreedy
3,2.9181360558045153,EpsilonGreedy
3,4.84617493444962,EpsilonGreedy
3,2.242383054632951,EpsilonGreedy
3,3.8789878345553266,EpsilonGreedy
3,4.104301993997854,EpsilonGreedy
3,4.532201445949231,EpsilonGreedy
3,2.871631441828119,EpsilonGreedy
3,2.757100219300791,EpsilonGreedy
3,3.4876314673045474,EpsilonGreedy
3,5.8768401670524435,EpsilonGreedy
3,4.109939550782209,EpsilonGreedy
3,3.6914108327581605,EpsilonGreedy
3,4.337704404239385,EpsilonGreedy
3,3.609512868154617,EpsilonGreedy
3,3.2033009236284276,EpsilonGreedy
3,2.982406309371862,EpsilonGreedy
3,4.555025120615424,EpsilonGreedy
3,4.602993892501586,EpsilonGreedy
3,3.237143818988234,EpsilonGreedy
3,2.9065924767630817,EpsilonGreedy
3,4.985285379352776,EpsilonGreedy
3,5.512918768611713,EpsilonGreedy
3,2.1413704709646715,EpsilonGreedy
3,5.155085095182031,EpsilonGreedy
3,5.075113241579975,EpsilonGreedy
3,6.39862200420276,EpsilonGreedy
3,4.889424397177694,EpsilonGreedy
3,2.8600883340734935,EpsilonGreedy
3,3.558653931758553,EpsilonGreedy
3,4.654832289270442,EpsilonGreedy
3,3.0172186131528593,EpsilonGreedy
3,3.3989291062817797,EpsilonGreedy
3,4.692206695094948,EpsilonGreedy
3,5.737752565671088,EpsilonGreedy
3,4.434311363099352,EpsilonGreedy
3,3.9736133980773536,EpsilonGreedy
3,2.705026113751032,EpsilonGreedy
3,4.924328023216784,EpsilonGreedy
3,3.3238116230193566,EpsilonGreedy
3,3.645785009652339,EpsilonGreedy
3,5.695962439712487,EpsilonGreedy
3,3.3207481698442027,EpsilonGreedy
3,3.7994196991331113,EpsilonGreedy
3,2.779151455577246,EpsilonGreedy
3,4.5965673673093566,EpsilonGreedy
3,3.9153878269350404,EpsilonGreedy
3,3.430185965275381,EpsilonGreedy
3,3.2094818486609284,EpsilonGreedy
3,4.422374150342102,EpsilonGreedy
3,2.3508569947290434,EpsilonGreedy
3,5.01368469101538,EpsilonGreedy
3,2.383814397959042,EpsilonGreedy
3,3.9313835378078723,EpsilonGreedy
3,2.843680276345098,EpsilonGreedy
3,3.9956103803537464,EpsilonGreedy
3,4.304180542710417,EpsilonGreedy
3,4.0788510009912615,EpsilonGreedy
3,4.100903269477903,EpsilonGreedy
3,4.559690905427063,EpsilonGreedy
3,3.5468423423152258,EpsilonGreedy
3,6.1180232740827,EpsilonGreedy
3,2.929984724229438,EpsilonGreedy
3,2.284008144898104,EpsilonGreedy
3,5.257806030208892,EpsilonGreedy
3,4.222290020340825,EpsilonGreedy
3,4.010901613831918,EpsilonGreedy
3,5.964967926052297,EpsilonGreedy
3,4.480972629890152,EpsilonGreedy
3,3.410352402383816,EpsilonGreedy
3,5.537609792923947,EpsilonGreedy
3,5.360397107846693,EpsilonGreedy
3,2.63251412244,EpsilonGreedy
3,4.824581969105016,EpsilonGreedy
3,4.1338464870008655,EpsilonGreedy
3,4.666826153706173,EpsilonGreedy
3,4.955532081260408,EpsilonGreedy
3,4.78617000691355,EpsilonGreedy
3,2.995718272639345,EpsilonGreedy
3,4.057926725449261,EpsilonGreedy
3,3.2604405332040525,EpsilonGreedy
3,3.8729381089271495,EpsilonGreedy
3,3.7810273948836755,EpsilonGreedy
3,3.1700291440380344,EpsilonGreedy
3,4.387617513328648,EpsilonGreedy
3,4.917034136031697,EpsilonGreedy
3,2.586059927911716,EpsilonGreedy
3,4.393523478090681,EpsilonGreedy
3,1.7498048140749831,EpsilonGreedy
3,3.278748115981962,EpsilonGreedy
3,4.201569846831815,EpsilonGreedy
3,3.9356464732189127,EpsilonGreedy
3,2.950773309133476,EpsilonGreedy
3,3.2632385285015544,EpsilonGreedy
3,3.4587142338216785,EpsilonGreedy
3,2.546001996507788,EpsilonGreedy
3,4.304209402557836,EpsilonGreedy
3,3.765865011289637,EpsilonGreedy
3,4.18823044946982,EpsilonGreedy
3,3.8957023955519055,EpsilonGreedy
3,3.077837988530655,EpsilonGreedy
3,5.109844228545562,EpsilonGreedy
3,3.463249672152341,EpsilonGreedy
3,4.332266348230745,EpsilonGreedy
3,4.1710328041773055,EpsilonGreedy
3,5.010882821027306,EpsilonGreedy
3,4.7846895665017115,EpsilonGreedy
3,4.428425543534154,EpsilonGreedy
3,3.468266660361153,EpsilonGreedy
3,7.031603085348312,EpsilonGreedy
3,4.68241861234957,EpsilonGreedy
3,3.004494728438339,EpsilonGreedy
3,4.56704531508093,EpsilonGreedy
3,4.599467272556738,EpsilonGreedy
3,3.3023880956864438,EpsilonGreedy
3,3.7924403690091966,EpsilonGreedy
3,4.824781657190691,EpsilonGreedy
3,3.8213084342285786,EpsilonGreedy
3,1.9209870983189612,EpsilonGreedy
3,3.8217804719554644,EpsilonGreedy
3,3.2263840807574677,EpsilonGreedy
3,3.655335581722773,EpsilonGreedy
3,4.209644207514837,EpsilonGreedy
3,5.048868647010707,EpsilonGreedy
3,2.221732507590783,EpsilonGreedy
3,4.6468853311929745,EpsilonGreedy
3,3.3218327772522525,EpsilonGreedy
3,4.911918259775792,EpsilonGreedy
3,4.134232981427225,EpsilonGreedy
3,6.264991025021308,EpsilonGreedy
3,5.589684544439373,EpsilonGreedy
3,2.851676390944478,EpsilonGreedy
3,4.5477300971882935,EpsilonGreedy
3,4.28465324018919,EpsilonGreedy
3,4.167502352461634,EpsilonGreedy
3,4.776551375362663,EpsilonGreedy
3,3.9005539879044804,EpsilonGreedy
3,2.9520012702305287,EpsilonGreedy
3,5.72907130991225,EpsilonGreedy
3,3.4473689453720544,EpsilonGreedy
3,2.906102495664592,EpsilonGreedy
3,4.2148924179446645,EpsilonGreedy
3,2.9114163013730847,EpsilonGreedy
3,5.673493372366963,EpsilonGreedy
3,3.034840284738083,EpsilonGreedy
3,4.260002422840772,EpsilonGreedy
3,4.3400491118411795,EpsilonGreedy
3,3.021811787709504,EpsilonGreedy
3,3.2142584447916756,EpsilonGreedy
3,4.532935172810828,EpsilonGreedy
3,4.115629151171105,EpsilonGreedy
3,3.2943105571234357,EpsilonGreedy
3,5.530077295650666,EpsilonGreedy
3,3.8625677295591077,EpsilonGreedy
3,4.130942157625091,EpsilonGreedy
3,2.931081225947352,EpsilonGreedy
3,3.3368434674532432,EpsilonGreedy
3,4.537735395652486,EpsilonGreedy
3,4.982627962508169,EpsilonGreedy
3,4.2859790631989405,EpsilonGreedy
3,3.1369808729681066,EpsilonGreedy
3,6.580823665986281,EpsilonGreedy
3,3.699726356229299,EpsilonGreedy
3,4.481011942475547,EpsilonGreedy
3,5.122079350321147,EpsilonGreedy
